short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0204,256x128x64_gelu_adamw_lr0.005_wd0.005_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.005,0.1,32,0.0,,,,20.32774561032047,0.6756658313513938,14.882357925740859,5.445387684579611,52.4,19.433173464239623,21.03117868012375,23.195459842681885
C0296,256x256x128_gelu_adamw_lr0.008_wd0.01_do0.1_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.008,0.01,0.1,32,0.0,,,,20.330689416444784,0.7494392949401162,15.381766905080301,4.948922511364483,46.8,19.688922465921745,21.338227590702655,9.560760736465454
C0206,256x128x64_gelu_adamw_lr0.005_wd0.01_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.01,0.1,32,0.0,,,,20.336403137529853,0.648389439053392,14.914997926873705,5.4214052106561486,52.4,19.50310037612997,21.05133725208463,23.937947511672974
C0143,128x128x128_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.01,0.005,0.0,32,0.0,,,,20.33925300018081,0.6617549585690042,14.452569824665412,5.886683175515399,32.0,19.313107066760345,20.842873200266023,10.02597451210022
C0046,128x128x64_gelu_adamw_lr0.005_wd0.01_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.01,0.1,32,0.0,,,,20.36042899341148,0.7543030144264792,15.238709969420094,5.121719023991387,50.6,19.3224683801267,21.075129596219313,23.413472890853882
C0125,128x128x128_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.368162295072022,0.4765272968629258,15.460008957478568,4.908153337593454,30.8,19.725251775452612,20.914297226863972,17.031919240951538
C0044,128x128x64_gelu_adamw_lr0.005_wd0.005_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.005,0.1,32,0.0,,,,20.37845154853273,0.7658097131341381,15.199387062690471,5.179064485842259,51.2,19.33003424005158,21.112848838731438,11.903359651565552
C0145,128x128x128_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.01,0.01,0.0,32,0.0,,,,20.380010609732086,0.8606954889769578,13.023589560129073,7.3564210496030125,39.8,19.072421089940846,21.229184626291993,11.633544206619263
C0205,256x128x64_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.383583573369947,1.2686210141346062,16.389116580477285,3.9944669928926615,31.4,18.951214674887062,21.628469006294026,14.276471853256226
C0207,256x128x64_gelu_adamw_lr0.005_wd0.05_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.05,0.0,32,0.0,,,,20.384550250841215,1.2270061751524342,17.554660510021016,2.8298897408201995,27.0,18.666022084770937,21.466908379729304,13.605757474899292
C0217,256x128x64_gelu_adamw_lr0.008_wd0.05_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.008,0.05,0.0,32,0.0,,,,20.389479891889444,0.9580562853256296,14.845751576483497,5.5437283154059465,40.8,19.11247023045663,21.35904202204844,17.14327049255371
C0042,128x128x64_gelu_adamw_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.001,0.1,32,0.0,,,,20.39152455403589,0.7687661885866781,15.128651592896114,5.2628729611397755,51.2,19.341471768602435,21.144833858950584,11.896576404571533
C0311,256x256x128_gelu_adamw_lr0.02_wd0.001_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.02,0.001,0.0,32,0.0,,,,20.398817243244853,1.04380697633961,14.242155565759884,6.156661677484969,42.2,18.82948593176176,21.418195618240624,8.325139999389648
C0303,256x256x128_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.01,0.005,0.0,32,0.0,,,,20.4039295202767,1.030496576811641,15.049726583475316,5.354202936801386,31.0,19.197880560813587,21.817397602992656,6.551241636276245
C0293,256x256x128_gelu_adamw_lr0.008_wd0.005_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.008,0.005,0.0,32,0.0,,,,20.404896015807417,1.0501968749631736,14.025508393948272,6.379387621859145,40.2,19.50432642584071,21.63624252477246,7.062875032424927
C0123,128x128x128_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,128x128x128,3,384,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.410275448801123,0.4918825029750353,15.41558350050737,4.994691948293752,30.8,19.796125304393428,21.01029563570073,15.090043544769287
C0214,256x128x64_gelu_adamw_lr0.008_wd0.005_do0.1_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.008,0.005,0.1,32,0.0,,,,20.416650052370585,0.4978502557441977,14.708627295347332,5.708022757023253,55.2,19.88570021437858,21.186382654696153,23.872540950775146
C0283,256x256x128_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,256x256x128,3,640,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.417669673379706,0.7806733397119531,14.070463192720439,6.347206480659267,37.0,19.41410536788323,21.31705703352791,7.444291114807129
C0065,128x128x64_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.01,0.0,32,0.0,,,,20.42127923822466,1.307735273139756,14.916232281788956,5.505046956435704,37.0,18.444528243982273,21.66206645838316,10.960864782333374
C0076,128x128x64_gelu_adamw_lr0.02_wd0.01_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.02,0.01,0.1,32,0.0,,,,20.425527957898908,0.940659231115525,16.09437540034532,4.331152557553587,54.6,19.43224727467911,21.986875314620953,23.72443461418152
