short_id,config_id,arch_str,depth,width_sum,activation,optimizer,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0026,64_relu_adam_lr0.001_wd0.001_do0.2_bs32_ns0.01,64,1,64,relu,adam,0.001,0.001,0.2,32,0.01,,,,24.18116581008814,0.7260399587977254,23.310230073377785,0.8709357367103543,78.8,23.337408140018432,25.183751338561116,6.687820672988892
C0032,64_relu_adam_lr0.001_wd0.005_do0.1_bs32_ns0.01,64,1,64,relu,adam,0.001,0.005,0.1,32,0.01,,,,24.18321040180374,0.792302316916282,23.40429171757325,0.77891868423049,61.8,23.25646032816731,25.335904025163945,5.555133104324341
C0376,64x32_relu_nesterov_lr0.005_wd0.005_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.005,0.005,0.2,32,0.0,0.9,True,,24.188531719233914,0.7650694641591764,23.853031653833682,0.3355000654002325,42.4,23.051306384343768,25.169274317003133,4.4800262451171875
C0164,64_tanh_nesterov_lr0.01_wd0.001_do0_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,tanh,nesterov,0.01,0.001,0.0,32,0.01,0.9,True,,24.189037777090437,0.742390166177471,23.429217988520627,0.7598197885698106,50.2,23.40336907497139,25.291882198498413,3.8759305477142334
C0067,64_tanh_adam_lr0.01_wd0.005_do0.1_bs32_ns0,64,1,64,tanh,adam,0.01,0.005,0.1,32,0.0,,,,24.19060424538869,0.6517838878985935,23.818414583081687,0.37218966230700445,31.6,23.39061583593034,25.145217806574948,3.5051662921905518
C0094,64_tanh_adam_lr0.005_wd0.001_do0.1_bs32_ns0,64,1,64,tanh,adam,0.005,0.001,0.1,32,0.0,,,,24.194720788529203,0.671099762426086,23.445763394715666,0.7489573938135372,40.4,23.188854045544065,24.999511547377647,4.106956481933594
C0429,64x32_tanh_nesterov_lr0.005_wd0.005_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.005,0.005,0.1,32,0.05,0.9,True,,24.19683688409859,0.8829502325144011,23.500537268286827,0.696299615811764,80.4,23.373314025102346,25.599010387883776,7.675445079803467
C0025,64_relu_adam_lr0.001_wd0.001_do0.2_bs32_ns0,64,1,64,relu,adam,0.001,0.001,0.2,32,0.0,,,,24.200417473627432,0.7160342228330561,23.36392435061749,0.8364931230099408,61.6,23.501272187579143,25.23286950234143,5.326488256454468
C0023,64_relu_adam_lr0.001_wd0.001_do0.1_bs32_ns0.01,64,1,64,relu,adam,0.001,0.001,0.1,32,0.01,,,,24.201799843836532,0.7625865240426015,23.38746675663762,0.8143330871989107,59.2,23.326793200325753,25.319342808387937,5.353936672210693
C0035,64_relu_adam_lr0.001_wd0.005_do0.2_bs32_ns0.01,64,1,64,relu,adam,0.001,0.005,0.2,32,0.01,,,,24.208224786301095,0.7655355872347679,23.44589311687261,0.7623316694284838,72.8,23.319454077026307,25.245941681869006,6.293968439102173
C0069,64_tanh_adam_lr0.01_wd0.005_do0.1_bs32_ns0.05,64,1,64,tanh,adam,0.01,0.005,0.1,32,0.05,,,,24.21328743272219,0.7156840444118722,23.8069743600826,0.40631307263959116,31.0,23.2677683420064,25.0696320150469,3.531435012817383
C0427,64x32_tanh_nesterov_lr0.005_wd0.005_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.005,0.005,0.1,32,0.0,0.9,True,,24.219053487287567,1.2415870052964333,23.625769982796186,0.5932835044913816,82.6,22.933901008389803,25.72586788867259,6.885981559753418
C0028,64_relu_adam_lr0.001_wd0.005_do0_bs32_ns0,64,1,64,relu,adam,0.001,0.005,0.0,32,0.0,,,,24.222076980960622,0.8785728414460642,23.415579093711845,0.8064978872487778,63.8,23.17394748752639,25.43146562113983,5.192511081695557
C0029,64_relu_adam_lr0.001_wd0.005_do0_bs32_ns0.01,64,1,64,relu,adam,0.001,0.005,0.0,32,0.01,,,,24.227559190642637,0.8537507524545407,23.4548393880515,0.772719802591137,61.2,23.24160289660481,25.416262236109997,5.196108102798462
C0163,64_tanh_nesterov_lr0.01_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,tanh,nesterov,0.01,0.001,0.0,32,0.0,0.9,True,,24.236997539800136,0.7707520674283496,23.499125634789987,0.7378719050101488,54.6,23.401687216864712,25.28795709770811,3.9663424491882324
C0033,64_relu_adam_lr0.001_wd0.005_do0.1_bs32_ns0.05,64,1,64,relu,adam,0.001,0.005,0.1,32,0.05,,,,24.242403800937076,0.7845402511777657,23.560067880199234,0.6823359207378417,59.4,23.294030828118842,25.277055468411696,5.369297742843628
C0024,64_relu_adam_lr0.001_wd0.001_do0.1_bs32_ns0.05,64,1,64,relu,adam,0.001,0.001,0.1,32,0.05,,,,24.249658027478507,0.779778115404171,23.501819376822585,0.7478386506559218,61.6,23.292331630793594,25.25804084512558,5.458305358886719
C0068,64_tanh_adam_lr0.01_wd0.005_do0.1_bs32_ns0.01,64,1,64,tanh,adam,0.01,0.005,0.1,32,0.01,,,,24.253829779298805,0.6750298519063956,23.700934271939644,0.5528955073591604,34.8,23.44427989227666,25.090598916517486,3.8509199619293213
C0030,64_relu_adam_lr0.001_wd0.005_do0_bs32_ns0.05,64,1,64,relu,adam,0.001,0.005,0.0,32,0.05,,,,24.258592282781546,0.8544449640655271,23.563220140749458,0.6953721420320882,53.2,23.275565237972593,25.451118075390113,4.666409969329834
C0398,64x32_tanh_nesterov_lr0.001_wd0.001_do0_bs32_ns0.01_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.001,0.001,0.0,32,0.01,0.9,True,,24.26157769905817,0.9357289097380261,23.461074135543186,0.8005035635149831,221.2,22.69754184593443,24.872189026685117,16.079581022262573
C0397,64x32_tanh_nesterov_lr0.001_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.001,0.001,0.0,32,0.0,0.9,True,,24.2627730903239,0.934184035911742,23.45966495887253,0.8031081314513706,221.2,22.700803210869893,24.870147545377655,15.389750003814697
C0368,64x32_relu_nesterov_lr0.005_wd0.001_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.005,0.001,0.2,32,0.01,0.9,True,,24.271073579433246,0.6270689020482129,24.00808140145316,0.26299217798008456,38.2,23.350146300919658,25.07334933763556,4.289493083953857
C0556,64x64x32_relu_nesterov_lr0.01_wd0.005_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.01,0.005,0.2,32,0.0,0.9,True,,24.281121485844892,1.040992152808599,23.905944416849053,0.37517706899583914,35.4,23.356796324005337,25.90909780325732,5.145154714584351
C0021,64_relu_adam_lr0.001_wd0.001_do0_bs32_ns0.05,64,1,64,relu,adam,0.001,0.001,0.0,32,0.05,,,,24.28514708014211,0.8490621705432456,23.55228402072968,0.7328630594124306,49.8,23.287198773734723,25.430122099279856,4.436782360076904
C0563,64x64x32_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.001,0.001,0.1,32,0.01,0.9,True,,24.306733594401333,0.9040460089428148,23.950223448082212,0.3565101463191205,70.0,23.624928245919808,25.861917145287464,8.573944568634033
C0019,64_relu_adam_lr0.001_wd0.001_do0_bs32_ns0,64,1,64,relu,adam,0.001,0.001,0.0,32,0.0,,,,24.307525804535327,0.8828232428634545,23.49790857413525,0.8096172304000788,52.4,23.2258680990336,25.469419137934395,4.432648181915283
C0063,64_tanh_adam_lr0.01_wd0.001_do0.2_bs32_ns0.05,64,1,64,tanh,adam,0.01,0.001,0.2,32,0.05,,,,24.309018043963068,0.8881557477805034,23.945388013329314,0.3636300306337539,31.2,23.42274375494799,25.7510669829636,3.5527656078338623
C0020,64_relu_adam_lr0.001_wd0.001_do0_bs32_ns0.01,64,1,64,relu,adam,0.001,0.001,0.0,32,0.01,,,,24.312328815832913,0.8810578783224802,23.499926209892884,0.8124026059400293,52.4,23.238980636885287,25.47628310748769,4.593496799468994
C0367,64x32_relu_nesterov_lr0.005_wd0.001_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.005,0.001,0.2,32,0.0,0.9,True,,24.31439621501746,0.6811480007275269,24.021914712836576,0.292481502180884,32.0,23.427738306870445,25.329590742787076,3.7350382804870605
C0572,64x64x32_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.001,0.005,0.1,32,0.01,0.9,True,,24.342781750513403,0.9088418074889192,23.991625698521887,0.35115605199151645,68.8,23.496926576338684,25.86072378613237,8.67124891281128
C0143,64_relu_nesterov_lr0.001_wd0.005_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.2,32,0.01,0.9,True,,24.343981077218228,0.8264523452382381,23.628371186687968,0.7156098905302599,79.8,23.51559423215748,25.363069035569282,5.7682366371154785
C0547,64x64x32_relu_nesterov_lr0.01_wd0.001_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.01,0.001,0.2,32,0.0,0.9,True,,24.345920766740456,1.03141886387186,23.95194278361613,0.3939779831243264,35.8,23.430063957098575,25.94032518453658,5.201826810836792
C0062,64_tanh_adam_lr0.01_wd0.001_do0.2_bs32_ns0.01,64,1,64,tanh,adam,0.01,0.001,0.2,32,0.01,,,,24.346636456146452,0.9376698935770882,23.88787209721173,0.45876435893472234,30.6,23.196378333401682,25.737496479240708,3.4983179569244385
C0134,64_relu_nesterov_lr0.001_wd0.001_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.2,32,0.01,0.9,True,,24.347066310126202,0.8209364332968281,23.61164930448373,0.7354170056424714,79.8,23.511090298924405,25.343712459592957,5.795783042907715
C0557,64x64x32_relu_nesterov_lr0.01_wd0.005_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.01,0.005,0.2,32,0.01,0.9,True,,24.35097583473391,1.043305911721906,24.06623311621382,0.28474271852008926,30.2,23.516063434472038,26.148853625577487,4.762223482131958
C0377,64x32_relu_nesterov_lr0.005_wd0.005_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.005,0.005,0.2,32,0.01,0.9,True,,24.351292496194105,0.6278634936515451,24.10053326665098,0.25075922954312446,33.8,23.504403068935297,25.252111486933604,3.9435977935791016
C0573,64x64x32_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.001,0.005,0.1,32,0.05,0.9,True,,24.363430562554846,0.9325619406556835,24.03600605436139,0.3274245081934559,69.2,23.53804593434079,25.835787610740162,8.641276121139526
C0378,64x32_relu_nesterov_lr0.005_wd0.005_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.005,0.005,0.2,32,0.05,0.9,True,,24.372765602562147,0.672079337078995,24.10537860742963,0.26738699513251873,40.4,23.357039713240233,25.192234811485644,4.4018394947052
C0564,64x64x32_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.001,0.001,0.1,32,0.05,0.9,True,,24.376612448725027,0.9156954002459494,24.050694998078534,0.325917450646493,60.6,23.635180725374855,25.850995836543934,7.631704568862915
C0250,64x32_relu_adam_lr0.001_wd0.005_do0.2_bs32_ns0,64x32,2,96,relu,adam,0.001,0.005,0.2,32,0.0,,,,24.377010981124535,1.0688836394994543,23.922375399644586,0.4546355814799483,58.2,22.953061559689736,25.67835227367549,6.841716766357422
C0096,64_tanh_adam_lr0.005_wd0.001_do0.1_bs32_ns0.05,64,1,64,tanh,adam,0.005,0.001,0.1,32,0.05,,,,24.381220012736712,0.9152985036378972,23.606770514734286,0.7744494980024257,40.0,23.631876253273493,25.93716313147803,4.186413049697876
C0356,64x32_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.001,0.005,0.1,32,0.01,0.9,True,,24.381591921515838,0.8771878972584358,23.96646418805463,0.41512773346120824,70.6,23.268361900293286,25.372566913133277,6.746325254440308
C0369,64x32_relu_nesterov_lr0.005_wd0.001_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.005,0.001,0.2,32,0.05,0.9,True,,24.38694447039536,0.6940711954395736,24.152408632276817,0.23453583811854273,31.2,23.291270691154175,25.123543713226244,3.771963119506836
C0355,64x32_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.001,0.005,0.1,32,0.0,0.9,True,,24.413562221151572,0.6541228529679765,23.99325320342852,0.42030901772305285,63.8,23.6423699798677,25.23949907343667,6.093452453613281
C0095,64_tanh_adam_lr0.005_wd0.001_do0.1_bs32_ns0.01,64,1,64,tanh,adam,0.005,0.001,0.1,32,0.01,,,,24.414834674229247,0.8977118202506014,23.605430185459333,0.8094044887699141,38.8,23.69066843872391,25.95270430415336,4.107732534408569
C0399,64x32_tanh_nesterov_lr0.001_wd0.001_do0_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.001,0.001,0.0,32,0.05,0.9,True,,24.4393722357972,0.8907403949969862,23.766601544701377,0.672770691095824,183.8,22.983095373399276,25.27312841807976,13.803287982940674
C0144,64_relu_nesterov_lr0.001_wd0.005_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.2,32,0.05,0.9,True,,24.45105631703289,0.8916696397525509,23.768765136801477,0.6822911802314131,63.0,23.51091204061475,25.49549498296611,4.833402633666992
C0135,64_relu_nesterov_lr0.001_wd0.001_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.2,32,0.05,0.9,True,,24.458681912515402,0.8846464198435874,23.756850247446387,0.7018316650690153,63.0,23.515239167987243,25.47851135003564,4.817280292510986
C0061,64_tanh_adam_lr0.01_wd0.001_do0.2_bs32_ns0,64,1,64,tanh,adam,0.01,0.001,0.2,32,0.0,,,,24.469511885570117,0.8966425164636685,23.93100317544232,0.5385087101277968,26.2,23.174514947816427,25.68983019498652,3.1200928688049316
C0142,64_relu_nesterov_lr0.001_wd0.005_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.2,32,0.0,0.9,True,,24.470039579320304,0.8538991332684349,23.83819135397397,0.6318482253463351,64.6,23.69690784936114,25.774297287348624,4.7448389530181885
C0571,64x64x32_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.001,0.005,0.1,32,0.0,0.9,True,,24.47027412136439,0.9365300542149013,24.185256315348106,0.2850178060162847,46.6,23.62445861273476,25.99777971839156,6.404300689697266
C0408,64x32_tanh_nesterov_lr0.001_wd0.005_do0_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.001,0.005,0.0,32,0.05,0.9,True,,24.47275215520923,0.7753572261638096,23.83176897892515,0.6409831762840774,195.6,23.15526762592245,24.986941303711202,14.246248006820679
C0594,64x64x32_relu_nesterov_lr0.005_wd0.005_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.005,0.005,0.2,32,0.05,0.9,True,,24.4733874008339,1.0883966301434076,24.16081643361158,0.3125709672223209,48.0,23.632316735662307,26.309152008692706,6.471207141876221
C0562,64x64x32_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.001,0.001,0.1,32,0.0,0.9,True,,24.47671298963823,0.9332276232269988,24.165312103816056,0.31140088582217373,48.0,23.63304866395754,26.006009142457664,6.354848623275757
C0407,64x32_tanh_nesterov_lr0.001_wd0.005_do0_bs32_ns0.01_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.001,0.005,0.0,32,0.01,0.9,True,,24.483925407640754,0.7428224305768396,23.811020756307848,0.6729046513329067,195.6,23.2205136023442,24.987489621524347,14.246034383773804
C0558,64x64x32_relu_nesterov_lr0.01_wd0.005_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.01,0.005,0.2,32,0.05,0.9,True,,24.490564386735066,1.1207071840717215,24.22287642365517,0.2676879630798972,27.8,23.59773071828493,26.14144490083463,4.560761451721191
C0593,64x64x32_relu_nesterov_lr0.005_wd0.005_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.005,0.005,0.2,32,0.01,0.9,True,,24.49432002655356,1.1092563047930952,24.169362009202896,0.32495801735066365,45.0,23.59473118280468,26.337474123206356,6.193614482879639
C0346,64x32_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.001,0.001,0.1,32,0.0,0.9,True,,24.49512846916261,0.7256036188183046,24.084867204495424,0.4102612646671844,64.2,23.680531597633063,25.224651041650198,5.872416734695435
C0138,64_relu_nesterov_lr0.001_wd0.005_do0_bs32_ns0.05_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.0,32,0.05,0.9,True,,24.504852019628363,0.8434665074430043,23.794074527175802,0.7107774924525607,71.6,23.418337494477232,25.41879458656485,4.977354049682617
C0406,64x32_tanh_nesterov_lr0.001_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.001,0.005,0.0,32,0.0,0.9,True,,24.511887827287076,0.6835949442225734,23.84742930118602,0.6644585261010576,187.4,23.360180580130343,24.98853248878317,13.362512826919556
C0136,64_relu_nesterov_lr0.001_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.0,32,0.0,0.9,True,,24.514131805121252,0.846147716377376,23.794307358870405,0.719824446250847,71.6,23.41323204337057,25.43747663305019,4.777089357376099
C0137,64_relu_nesterov_lr0.001_wd0.005_do0_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.0,32,0.01,0.9,True,,24.514284888516137,0.8449193798186347,23.793736022858088,0.7205488656580492,71.6,23.414602572971074,25.4371287881431,4.9642651081085205
C0133,64_relu_nesterov_lr0.001_wd0.001_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.2,32,0.0,0.9,True,,24.514753577692794,0.8879303831525907,23.91148257524479,0.6032710024480039,53.8,23.69279673487592,25.827484489628056,4.140174627304077
C0347,64x32_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.001,0.001,0.1,32,0.01,0.9,True,,24.514812329541137,0.6798639884174736,24.126676379485808,0.38813595005532875,54.2,23.880284305747278,25.337297271593073,5.338760852813721
C0296,64x32_tanh_adam_lr0.001_wd0.001_do0.2_bs32_ns0.01,64x32,2,96,tanh,adam,0.001,0.001,0.2,32,0.01,,,,24.523482553915986,0.6521133605154469,23.921424754125514,0.6020577997904724,70.4,23.405435015553383,25.046864404166207,8.001420974731445
C0129,64_relu_nesterov_lr0.001_wd0.001_do0_bs32_ns0.05_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.0,32,0.05,0.9,True,,24.529339197364408,0.8491470998271172,23.795150399765618,0.7341887975987902,71.6,23.4266742761583,25.424260630972334,4.942434072494507
C0348,64x32_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.001,0.001,0.1,32,0.05,0.9,True,,24.534996100925493,0.6822156005548066,24.14538477648768,0.3896113244378121,55.2,23.895456525685983,25.381098540737376,5.960731506347656
C0128,64_relu_nesterov_lr0.001_wd0.001_do0_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.0,32,0.01,0.9,True,,24.539806942373787,0.8483280693098935,23.79562084222032,0.7441861001534669,71.6,23.427400247827297,25.439678835226793,4.93712043762207
C0127,64_relu_nesterov_lr0.001_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.0,32,0.0,0.9,True,,24.540677979093186,0.8520074364364999,23.79678038265228,0.743897596440906,71.6,23.42485775703866,25.448196593159306,4.704784393310547
C0357,64x32_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64x32,2,96,relu,nesterov,0.001,0.005,0.1,32,0.05,0.9,True,,24.54204181573747,0.6932117568934487,24.164298095484074,0.3777437202533953,54.8,23.88989399558716,25.41137412380435,5.558885097503662
C0105,64_tanh_adam_lr0.005_wd0.005_do0.1_bs32_ns0.05,64,1,64,tanh,adam,0.005,0.005,0.1,32,0.05,,,,24.549930550118322,0.9764894276959947,24.002420093118506,0.5475104569998166,41.2,23.683201998051672,26.169547616110812,4.301255941390991
C0548,64x64x32_relu_nesterov_lr0.01_wd0.001_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.01,0.001,0.2,32,0.01,0.9,True,,24.554795405456375,1.1123565430817048,24.25910209421528,0.2956933112410951,22.2,23.523668503319687,26.172936085371077,4.024563312530518
C0585,64x64x32_relu_nesterov_lr0.005_wd0.001_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.005,0.001,0.2,32,0.05,0.9,True,,24.55897582228613,1.0497786153048252,24.28797042153844,0.27100540074768986,45.4,23.618274889869944,26.244388687395492,6.21108078956604
C0592,64x64x32_relu_nesterov_lr0.005_wd0.005_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.005,0.005,0.2,32,0.0,0.9,True,,24.562597774486818,1.1166877267404631,24.333885600697208,0.22871217378961006,34.4,23.635475177042327,26.387693556447196,5.081458330154419
C0549,64x64x32_relu_nesterov_lr0.01_wd0.001_do0.2_bs32_ns0.05_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.01,0.001,0.2,32,0.05,0.9,True,,24.56835947868515,1.0809839990476868,24.29457128378845,0.27378819489669937,21.6,23.64287405583019,26.160041353624855,3.9790425300598145
C0103,64_tanh_adam_lr0.005_wd0.005_do0.1_bs32_ns0,64,1,64,tanh,adam,0.005,0.005,0.1,32,0.0,,,,24.569968010796238,0.917997945882044,23.983453918423294,0.5865140923729442,39.2,23.91121683835994,26.187975431880226,4.04045295715332
C0139,64_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.1,32,0.0,0.9,True,,24.575667360013263,0.942969488904406,24.044158066066437,0.5315092939468258,53.2,23.48620386646439,25.822089802230494,4.131176948547363
C0141,64_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.1,32,0.05,0.9,True,,24.57865607699504,0.8779680356390855,23.94742042197665,0.63123565501839,56.6,23.550444851686596,25.72013593750856,4.442758321762085
C0140,64_relu_nesterov_lr0.001_wd0.005_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.005,0.1,32,0.01,0.9,True,,24.58480491099238,0.9125472828291611,23.898645266906247,0.686159644086132,62.2,23.47232787506632,25.74870108737614,4.779816389083862
C0130,64_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.1,32,0.0,0.9,True,,24.587049836939695,0.9443148674940638,24.043772116344094,0.5432777205956008,52.8,23.491040277932093,25.824214040828394,4.074682950973511
C0104,64_tanh_adam_lr0.005_wd0.005_do0.1_bs32_ns0.01,64,1,64,tanh,adam,0.005,0.005,0.1,32,0.01,,,,24.589969842204134,0.9542220408594653,24.00728193060811,0.5826879115960253,39.0,23.71285840463663,26.159763538552617,4.14336633682251
C0132,64_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0.05_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.1,32,0.05,0.9,True,,24.5916505363157,0.8820753372157374,23.946750162263097,0.6449003740526038,56.6,23.545852953806968,25.72291508353058,4.522953748703003
C0098,64_tanh_adam_lr0.005_wd0.001_do0.2_bs32_ns0.01,64,1,64,tanh,adam,0.005,0.001,0.2,32,0.01,,,,24.6150413024507,1.0538336464626696,23.885366701440027,0.7296746010106716,44.0,23.367570356453836,26.24669431299092,4.472289085388184
C0131,64_relu_nesterov_lr0.001_wd0.001_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,relu,nesterov,0.001,0.001,0.1,32,0.01,0.9,True,,24.624818063081822,0.9358406962909933,23.91425101171683,0.7105670513649933,62.2,23.469783595601008,25.750316919467387,4.791439533233643
C0583,64x64x32_relu_nesterov_lr0.005_wd0.001_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.005,0.001,0.2,32,0.0,0.9,True,,24.629784130387744,1.0661558939972493,24.424761515647695,0.20502261474004868,32.6,23.71139906224902,26.401807692409903,4.90209174156189
C0167,64_tanh_nesterov_lr0.01_wd0.001_do0.1_bs32_ns0.01_momentum0.9_nesterovTrue,64,1,64,tanh,nesterov,0.01,0.001,0.1,32,0.01,0.9,True,,24.633988281683358,0.9055229866916354,23.987489278557025,0.6464990031263333,50.4,23.799176592502512,25.6161196651746,4.1413280963897705
C0072,64_tanh_adam_lr0.01_wd0.005_do0.2_bs32_ns0.05,64,1,64,tanh,adam,0.01,0.005,0.2,32,0.05,,,,24.639645452650235,0.8492196777110607,24.31695722345167,0.3226882291985653,32.2,23.958924572734222,26.076309373551453,3.6420767307281494
C0097,64_tanh_adam_lr0.005_wd0.001_do0.2_bs32_ns0,64,1,64,tanh,adam,0.005,0.001,0.2,32,0.0,,,,24.693415465794754,1.057256250149353,24.03091691232305,0.6624985534717034,38.2,23.374337261374215,26.207437396188965,3.9423201084136963
C0385,64x32_tanh_nesterov_lr0.01_wd0.001_do0.2_bs32_ns0_momentum0.9_nesterovTrue,64x32,2,96,tanh,nesterov,0.01,0.001,0.2,32,0.0,0.9,True,,24.732409834034208,1.3389228782678817,24.245892827328333,0.48651700670587417,40.6,23.472517400149986,26.67061963661526,4.408453464508057
C0584,64x64x32_relu_nesterov_lr0.005_wd0.001_do0.2_bs32_ns0.01_momentum0.9_nesterovTrue,64x64x32,3,160,relu,nesterov,0.005,0.001,0.2,32,0.01,0.9,True,,24.74828920637367,1.0186150489563623,24.47704404549752,0.27124516087614836,32.6,23.593021595429082,26.350059858396367,5.004378318786621
C0520,64x64x32_tanh_adam_lr0.001_wd0.005_do0.2_bs32_ns0,64x64x32,3,160,tanh,adam,0.001,0.005,0.2,32,0.0,,,,24.766570228103422,0.7440745644099872,24.269170750066024,0.4973994780373978,51.0,23.737828007112817,25.40718918061477,8.75380253791809
