short_id,config_id,arch_str,depth,width_sum,activation,optimizer,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0152,32x16_relu_adam_lr0.005_wd0.001_do0_bs128_ns0,32x16,2,48,relu,adam,0.005,0.001,0.0,128,0.0,,,,22.917316104642214,1.4869712291570283,22.063595704385783,0.8537204002564316,76.6,21.2115037527354,25.01809091347178,3.5773611068725586
C0154,32x16_relu_adam_lr0.005_wd0.005_do0_bs32_ns0,32x16,2,48,relu,adam,0.005,0.005,0.0,32,0.0,,,,22.931011203501605,1.2401764867148106,21.778409987719147,1.1526012157824574,66.2,21.875859050146058,24.88997783953338,6.522453546524048
C0002,32_relu_adam_lr0.05_wd0.001_do0_bs128_ns0,32,1,32,relu,adam,0.05,0.001,0.0,128,0.0,,,,22.96688533573593,1.1088567537453033,21.950820431377768,1.0160649043581635,37.6,22.044466225632835,24.827170780837122,0.884765625
C0127,32_tanh_nesterov_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32,1,32,tanh,nesterov,0.05,0.001,0.0,32,0.0,0.9,True,,22.974282522688615,0.5044866345171254,21.682166104645393,1.2921164180432214,48.6,22.27827349818399,23.560736222815066,3.1419966220855713
C0298,32x16x8_relu_adam_lr0.005_wd0.005_do0_bs32_ns0,32x16x8,3,56,relu,adam,0.005,0.005,0.0,32,0.0,,,,22.98309492794563,0.6608248752853303,22.251304145740484,0.7317907822051453,57.2,22.06213417500909,23.831541021478937,7.277162075042725
C0155,32x16_relu_adam_lr0.005_wd0.005_do0_bs128_ns0,32x16,2,48,relu,adam,0.005,0.005,0.0,128,0.0,,,,22.994023877599222,0.8482892812260465,22.14906756555323,0.8449563120459906,88.0,21.906045713286467,23.86293548424519,3.948354959487915
C0188,32x16_relu_sgd_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9,32x16,2,48,relu,sgd,0.05,0.005,0.0,32,0.0,0.9,,,23.00021463408175,0.9713738228108946,22.373947674242494,0.6262669598392563,62.0,21.959118294294797,24.50178214302822,4.912667989730835
C0253,32x16_relu_nesterov_lr0.05_wd0.001_do0_bs32_ns0_momentum0.9_nesterovTrue,32x16,2,48,relu,nesterov,0.05,0.001,0.0,32,0.0,0.9,True,,23.021086695427986,1.2918378624374718,21.758871906824915,1.262214788603071,32.2,21.64738515340122,24.889473919347218,3.2759695053100586
C0112,32_relu_nesterov_lr0.05_wd0.005_do0_bs32_ns0_momentum0.9_nesterovTrue,32,1,32,relu,nesterov,0.05,0.005,0.0,32,0.0,0.9,True,,23.022612840180788,1.0000490879987634,22.050576127657003,0.972036712523785,40.8,21.723604486637907,24.374300792450914,1.6624383926391602
C0220,32x16_tanh_sgd_lr0.05_wd0.001_do0_bs128_ns0_momentum0.9,32x16,2,48,tanh,sgd,0.05,0.001,0.0,128,0.0,0.9,,,23.024567174466046,0.8630936226424029,22.101686715465757,0.9228804590002895,69.2,22.339315766088887,24.52239908961411,2.8337109088897705
C0146,32x16_relu_adam_lr0.05_wd0.001_do0_bs128_ns0,32x16,2,48,relu,adam,0.05,0.001,0.0,128,0.0,,,,23.024608814962868,1.2558292809887928,22.31180766066199,0.7128011543008768,41.2,21.613856876327596,25.008838899645745,2.2477920055389404
