short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0099,128x128x64_gelu_adamw_lr0.005_wd0.01_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.01,0.2,32,0.0,,,,20.375704747847152,0.9266340768543077,15.412319550937536,4.963385196909616,80.4,19.064753671571168,21.26655992694555,16.96740460395813
C0224,128x32x128_gelu_adamw_lr0.005_wd0.1_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.1,0.1,32,0.0,,,,20.377206542802167,0.552873067530837,16.339531544195474,4.037674998606693,100.0,19.757938905335777,20.95777745724925,21.221787929534912
C0095,128x128x64_gelu_adamw_lr0.005_wd0.005_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.005,0.1,32,0.0,,,,20.37845154853273,0.7658097131341381,15.199387062690471,5.179064485842259,51.2,19.33003424005158,21.112848838731438,12.01726508140564
C0108,128x128x64_gelu_adamw_lr0.01_wd0.001_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.001,0.2,32,0.0,,,,20.380188913997202,0.8827696761004111,15.16176448814816,5.218424425849042,65.8,19.22103460328625,21.457047664574322,14.458722829818726
C0157,256x128x64_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.383583573369947,1.2686210141346062,16.389116580477285,3.9944669928926615,31.4,18.951214674887062,21.628469006294026,8.428520679473877
C0160,256x128x64_gelu_adamw_lr0.005_wd0.05_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.05,0.0,32,0.0,,,,20.384550250841215,1.2270061751524342,17.554660510021016,2.8298897408201995,27.0,18.666022084770937,21.466908379729304,7.735078811645508
C0123,256x128x64_gelu_adam_lr0.005_wd0.001_do0.2_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.005,0.001,0.2,32,0.0,,,,20.39081882439836,0.4921665074615308,17.828457680469608,2.562361143928751,95.4,19.979447147271454,21.192726660099293,20.6788547039032
C0092,128x128x64_gelu_adamw_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.001,0.1,32,0.0,,,,20.39152455403589,0.7687661885866781,15.128651592896114,5.2628729611397755,51.2,19.341471768602435,21.144833858950584,12.06360125541687
C0096,128x128x64_gelu_adamw_lr0.005_wd0.005_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.005,0.2,32,0.0,,,,20.3937709870524,0.9227801276867951,15.870323521576529,4.52344746547587,74.4,19.07854865361827,21.244296515684237,16.386940717697144
C0093,128x128x64_gelu_adamw_lr0.005_wd0.001_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.001,0.2,32,0.0,,,,20.398162531396856,0.9111283326613286,15.804576418330772,4.593586113066085,74.4,19.099512004981086,21.23675890795896,15.905205726623535
C0181,128x32x128_gelu_adam_lr0.005_wd0.001_do0_bs32_ns0_lossmse,128x32x128,3,288,gelu,adam,mse,0.005,0.001,0.0,32,0.0,,,,20.410218508700268,1.0077903227730638,17.029410021627776,3.3808084870724926,57.6,18.707777015239238,21.243825470162726,11.748251676559448
C0114,128x128x64_gelu_adamw_lr0.01_wd0.01_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.01,0.2,32,0.0,,,,20.41522986058701,0.8083385816731287,16.11400412925814,4.30122573132887,56.6,19.324467388232566,21.319613266075585,13.0399169921875
C0112,128x128x64_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.01,0.0,32,0.0,,,,20.42127923822466,1.307735273139756,14.916232281788956,5.505046956435704,37.0,18.444528243982273,21.66206645838316,8.721196413040161
C0097,128x128x64_gelu_adamw_lr0.005_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.01,0.0,32,0.0,,,,20.427623054663723,1.0820386463973972,14.983033770973162,5.444589283690561,33.8,18.9172701094585,21.544707420152058,8.64779543876648
C0151,256x128x64_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.43885518753971,1.2119213119325587,16.497717866631024,3.941137320908684,30.6,18.94317328605174,21.45585881794588,8.186184644699097
C0100,128x128x64_gelu_adamw_lr0.005_wd0.05_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.05,0.0,32,0.0,,,,20.44631668519363,0.9400496496599863,15.253296332105483,5.193020353088146,35.2,19.113093855707785,21.36517098698973,8.542023420333862
C0113,128x128x64_gelu_adamw_lr0.01_wd0.01_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.01,0.1,32,0.0,,,,20.446805519508,0.8868833220035768,14.259639135819834,6.187166383688167,49.2,19.17515876955133,21.278783807883215,11.819267988204956
C0107,128x128x64_gelu_adamw_lr0.01_wd0.001_do0.1_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.001,0.1,32,0.0,,,,20.44685013452076,1.1126852180772495,15.487496270073631,4.959353864447127,41.4,18.816500232141884,21.32743965002285,10.392282247543335
C0154,256x128x64_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.449295221268443,1.2775054586310668,16.39071361478848,4.058581606479962,31.4,18.847476421403087,21.545301274842004,8.373233556747437
C0094,128x128x64_gelu_adamw_lr0.005_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.005,0.0,32,0.0,,,,20.449457901459102,1.0908222286013878,14.925822253215594,5.523635648243507,33.8,18.941530386915836,21.560825107522483,8.247466802597046
C0182,128x32x128_gelu_adam_lr0.005_wd0.001_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adam,mse,0.005,0.001,0.1,32,0.0,,,,20.46783581802501,0.5960387155162784,17.489614013881376,2.978221804143633,96.2,20.010996835603628,21.49462368553914,19.288777351379395
C0172,256x128x64_gelu_adamw_lr0.01_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.01,0.0,32,0.0,,,,20.482333870297428,0.8304183774247169,14.859870464110731,5.6224634061866965,37.8,19.30606396748143,21.502845691640974,9.422818899154663
C0166,256x128x64_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,20.492227452795884,0.6611085123138876,13.397284418045775,7.094943034750109,44.0,19.478381775163896,21.097704625713405,10.428701639175415
C0233,128x32x128_gelu_adamw_lr0.01_wd0.01_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.01,0.01,0.1,32,0.0,,,,20.495046335365636,0.7439164469988426,16.023588770818066,4.4714575645475705,63.0,19.339773150795956,21.2007877630907,14.211464166641235
C0091,128x128x64_gelu_adamw_lr0.005_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.005,0.001,0.0,32,0.0,,,,20.50154398638076,1.050565469711526,14.859015279159081,5.642528707221679,33.8,19.111871099573616,21.57447931504987,8.26058030128479
C0109,128x128x64_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.005,0.0,32,0.0,,,,20.529401079456203,1.186762884238924,15.54278915408591,4.986611925370294,34.2,18.792742926751224,21.672086112634677,8.269227504730225
C0223,128x32x128_gelu_adamw_lr0.005_wd0.1_do0_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.1,0.0,32,0.0,,,,20.53965632244332,0.7413400339768375,16.172361287939122,4.367295034504199,50.8,19.307634029970924,21.199768909105092,8.603355407714844
C0063,128x128x64_gelu_adam_lr0.005_wd0.001_do0.2_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.005,0.001,0.2,32,0.0,,,,20.57746526629637,0.796788438599755,18.39730020940389,2.1801650568924806,85.8,19.511733564303107,21.413078622704546,17.817854166030884
C0043,128x64_gelu_adamw_lr0.005_wd0.1_do0_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.005,0.1,0.0,32,0.0,,,,20.585346064421277,0.6906017193793836,16.174225226300234,4.411120838121043,87.0,19.360564292449652,21.009100458089996,12.046218156814575
C0169,256x128x64_gelu_adamw_lr0.01_wd0.005_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.005,0.0,32,0.0,,,,20.596873425869774,0.6054812174503855,14.45093709916998,6.145936326699793,40.8,19.721472671362854,21.38869567408019,9.909104347229004
C0221,128x32x128_gelu_adamw_lr0.005_wd0.05_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.05,0.1,32,0.0,,,,20.59804048303417,0.6239710264907625,16.102700134467316,4.495340348566852,82.6,19.931833300442175,21.322392831435824,13.289738893508911
C0017,128x64_gelu_adam_lr0.01_wd0.001_do0.1_bs32_ns0_lossmse,128x64,2,192,gelu,adam,mse,0.01,0.001,0.1,32,0.0,,,,20.600842563206513,0.5297206943778905,18.073713290087415,2.5271292731190975,84.2,20.079119487404725,21.401174290412175,10.031915664672852
C0239,128x32x128_gelu_adamw_lr0.01_wd0.1_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.01,0.1,0.1,32,0.0,,,,20.62397822929554,0.5797869963461831,17.835451648154535,2.788526581141003,69.6,20.014291486525657,21.485605519081794,15.527529954910278
C0106,128x128x64_gelu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,20.654550485640446,1.0601260791319334,15.894350426130865,4.760200059509581,30.2,19.231198664711435,21.670286404566152,7.703983545303345
C0040,128x64_gelu_adamw_lr0.005_wd0.05_do0_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.005,0.05,0.0,32,0.0,,,,20.66035138298199,0.6781432302935319,15.959174892675577,4.701176490306413,68.4,19.542974602674338,21.294576665676924,9.926650524139404
C0220,128x32x128_gelu_adamw_lr0.005_wd0.05_do0_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.005,0.05,0.0,32,0.0,,,,20.681026945192002,0.7892111438912225,14.991138798605883,5.689888146586119,52.4,19.49286903205417,21.398017114426285,8.497454404830933
C0058,128x64_gelu_adamw_lr0.01_wd0.1_do0_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.1,0.0,32,0.0,,,,20.715268137580274,0.9649177330679586,17.45380042502253,3.261467712557746,49.0,19.531750686438034,21.890427356107285,7.794750452041626
C0059,128x64_gelu_adamw_lr0.01_wd0.1_do0.1_bs32_ns0_lossmse,128x64,2,192,gelu,adamw,mse,0.01,0.1,0.1,32,0.0,,,,20.71677621090857,0.7667006443764115,17.662698801751525,3.0540774091570455,73.6,19.851356030919312,21.79274187184517,11.369951963424683
C0230,128x32x128_gelu_adamw_lr0.01_wd0.005_do0.1_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.01,0.005,0.1,32,0.0,,,,20.736937266425077,0.5701556107713126,16.814105569164326,3.922831697260751,56.4,19.901193415520098,21.254184595251225,9.956783533096313
C0001,128x64_gelu_adam_lr0.005_wd0.001_do0_bs32_ns0_lossmse,128x64,2,192,gelu,adam,mse,0.005,0.001,0.0,32,0.0,,,,20.740504807891476,0.3262404919439398,16.459569002205054,4.280935805686422,84.0,20.21969077505317,21.024835259302534,9.483996868133545
C0174,256x128x64_gelu_adamw_lr0.01_wd0.01_do0.2_bs32_ns0_lossmse,256x128x64,3,448,gelu,adamw,mse,0.01,0.01,0.2,32,0.0,,,,20.748416361328008,0.40773644186164765,16.38549385376372,4.362922507564289,64.6,20.270237031873062,21.212058325644897,15.623577356338501
C0237,128x32x128_gelu_adamw_lr0.01_wd0.05_do0.2_bs32_ns0_lossmse,128x32x128,3,288,gelu,adamw,mse,0.01,0.05,0.2,32,0.0,,,,20.75141831324266,0.6761963045942616,17.80911596223285,2.942302351009811,88.6,19.83078220981231,21.670608208465968,18.871408939361572
