short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0005,128x128x64_gelu_adam_lr0.005_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.005,0.01,0.0,32,0.0,,,,22.760392786959084,0.40808024881379834,22.465372312121264,0.2950204748378198,18.0,22.13837828468011,23.160944566479884,2.813981771469116
C0066,256x128x64_gelu_adam_lr0.005_wd0.01_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.005,0.01,0.0,32,0.0,,,,23.028288925268107,0.7308875955573001,21.940904502602738,1.0873844226653695,17.0,22.292327519615288,24.248247157063048,4.690256118774414
C0065,256x128x64_gelu_adam_lr0.005_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.005,0.01,0.0,32,0.0,,,,23.073898777622503,0.557569001219045,22.59989248025582,0.47400629736668165,19.4,22.6361148661874,23.94568334612785,4.913909673690796
C0026,128x128x64_gelu_adam_lr0.01_wd0.01_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.01,0.01,0.0,32,0.0,,,,23.354420663982587,0.7652816301412012,22.686977483246295,0.6674431807362922,11.0,22.477684291335102,24.553522826394808,3.2679362297058105
C0025,128x128x64_gelu_adam_lr0.01_wd0.01_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.01,0.01,0.0,32,0.0,,,,23.369573136577277,0.9125105548026831,22.794597445458717,0.57497569111856,13.8,22.516993448194796,24.91747873301579,3.5107791423797607
C0086,256x128x64_gelu_adam_lr0.01_wd0.01_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.01,0.01,0.0,32,0.0,,,,23.447188293914763,0.7238554540856843,22.85993046890015,0.5872578250146141,8.2,22.635021877521275,24.524766570716263,3.1729607582092285
C0085,256x128x64_gelu_adam_lr0.01_wd0.01_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.01,0.01,0.0,32,0.0,,,,23.53717220915819,0.8460105657379641,23.154986270158822,0.3821859389993669,15.6,22.815283278469337,24.932292067247154,4.354228496551514
C0078,256x128x64_gelu_adam_lr0.003_wd0.05_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.003,0.05,0.0,32,0.0,,,,23.800263508737753,0.5761722155303849,23.319367925362098,0.48089558337565563,8.2,23.296393882819615,24.72364636956945,3.1897802352905273
C0018,128x128x64_gelu_adam_lr0.003_wd0.05_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.003,0.05,0.0,32,0.0,,,,23.881942368987858,0.6745396280308732,23.580870274192517,0.3010720947953409,7.6,23.277491072581363,25.015824730202468,2.718003511428833
C0077,256x128x64_gelu_adam_lr0.003_wd0.05_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.003,0.05,0.0,32,0.0,,,,24.036856313080452,0.6569849708127993,23.709635480196248,0.3272208328842048,6.2,23.400251123592774,25.130685098419303,2.748683452606201
C0068,256x128x64_gelu_adam_lr0.005_wd0.05_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.005,0.05,0.0,32,0.0,,,,24.08632382963344,0.6907242811953195,23.7442234842738,0.34210034535963985,6.6,23.29596233622926,25.102889784602347,2.9234042167663574
C0008,128x128x64_gelu_adam_lr0.005_wd0.05_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.005,0.05,0.0,32,0.0,,,,24.17665579000374,0.8302367243293303,23.802207909651933,0.37444788035180565,5.0,23.484821846734008,25.56477413416237,2.31416654586792
C0080,256x128x64_gelu_adam_lr0.003_wd0.1_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.003,0.1,0.0,32,0.0,,,,24.17675617184546,0.7116800946656402,23.876958845923433,0.2997973259220288,4.4,23.5998675038311,25.359109333000884,2.5406219959259033
C0017,128x128x64_gelu_adam_lr0.003_wd0.05_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.003,0.05,0.0,32,0.0,,,,24.284765220600725,0.8994156171322191,23.896104254444147,0.3886609661565785,6.0,23.406834366213648,25.74186186399229,2.3835666179656982
C0020,128x128x64_gelu_adam_lr0.003_wd0.1_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.003,0.1,0.0,32,0.0,,,,24.424627331129155,0.7855889013156594,24.147773745479412,0.27685358564974294,4.2,23.655653988052435,25.657174686412425,2.2163937091827393
C0067,256x128x64_gelu_adam_lr0.005_wd0.05_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.005,0.05,0.0,32,0.0,,,,24.46631483511578,0.7875372719243345,24.252739966795808,0.21357486831997363,6.6,23.55376315586076,25.495592386499897,2.8587417602539062
C0079,256x128x64_gelu_adam_lr0.003_wd0.1_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.003,0.1,0.0,32,0.0,,,,24.48530655590407,0.7241181658186289,24.29301993289971,0.19228662300436028,4.2,23.92810836634314,25.731072730775328,2.4308502674102783
C0007,128x128x64_gelu_adam_lr0.005_wd0.05_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.005,0.05,0.0,32,0.0,,,,24.515153652426697,1.017315021449869,24.0665652823684,0.448588370058296,4.0,23.70520906902176,26.194234524079718,2.0401976108551025
C0088,256x128x64_gelu_adam_lr0.01_wd0.05_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.01,0.05,0.0,32,0.0,,,,24.59981410648392,0.7096148978121695,24.35340694455644,0.24640716192747902,4.0,23.86846809042425,25.504883520951484,2.441270351409912
C0070,256x128x64_gelu_adam_lr0.005_wd0.1_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.005,0.1,0.0,32,0.0,,,,24.62073006765283,0.9123946322798788,24.41100266848891,0.20972739916392058,4.4,23.633895672912466,26.030988537648238,2.5338242053985596
C0028,128x128x64_gelu_adam_lr0.01_wd0.05_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.01,0.05,0.0,32,0.0,,,,24.655188666297153,1.0049535399027631,24.500463388504453,0.15472527779269996,3.6,23.86582296778737,26.350964785347838,2.1454405784606934
C0019,128x128x64_gelu_adam_lr0.003_wd0.1_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.003,0.1,0.0,32,0.0,,,,24.70584666521924,0.9248043498004407,24.45912279526207,0.24672386995717233,3.6,23.771542286339923,26.078515316565834,2.0150654315948486
C0010,128x128x64_gelu_adam_lr0.005_wd0.1_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.005,0.1,0.0,32,0.0,,,,24.783754069764235,1.0162760155146566,24.53424023910724,0.24951383065699417,3.2,23.834838403784616,26.378207328911344,2.027691125869751
C0087,256x128x64_gelu_adam_lr0.01_wd0.05_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.01,0.05,0.0,32,0.0,,,,24.898458877309853,0.6937876713229921,24.790775555445602,0.10768332186425056,4.2,24.16552177412211,25.972978509210428,2.352607250213623
C0069,256x128x64_gelu_adam_lr0.005_wd0.1_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.005,0.1,0.0,32,0.0,,,,24.978197684277045,0.8043517222240426,24.759246291361432,0.2189513929156135,3.4,23.95143334188947,25.980988322800528,2.2493808269500732
C0009,128x128x64_gelu_adam_lr0.005_wd0.1_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.005,0.1,0.0,32,0.0,,,,24.99190118856596,1.1662870937815304,24.658708980468724,0.3331922080972376,2.6,23.850767624372587,26.745180787384374,1.8499367237091064
C0027,128x128x64_gelu_adam_lr0.01_wd0.05_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.01,0.05,0.0,32,0.0,,,,25.025129624679465,1.0452032977839467,24.72468909256036,0.3004405321191044,4.0,23.95619312238614,26.678018091991294,2.118881940841675
C0089,256x128x64_gelu_adam_lr0.01_wd0.1_do0_bs32_ns0_lossmse,256x128x64,3,448,gelu,adam,mse,0.01,0.1,0.0,32,0.0,,,,25.248088546355252,0.9307618773035012,25.072806631962187,0.1752819143930644,2.6,24.461982354669118,26.819610421673417,2.074718952178955
C0030,128x128x64_gelu_adam_lr0.01_wd0.1_do0_bs32_ns0_lossmee,128x128x64,3,320,gelu,adam,mee,0.01,0.1,0.0,32,0.0,,,,25.26314988003184,0.8672253520485196,25.185203869532522,0.07794601049931771,2.4,24.259617579671158,26.494724811821307,1.9427578449249268
C0090,256x128x64_gelu_adam_lr0.01_wd0.1_do0_bs32_ns0_lossmee,256x128x64,3,448,gelu,adam,mee,0.01,0.1,0.0,32,0.0,,,,25.31417175156028,0.9670383215784356,25.19474167709099,0.11943007446928888,3.6,24.342275692876598,26.646797409004762,2.298842668533325
C0029,128x128x64_gelu_adam_lr0.01_wd0.1_do0_bs32_ns0_lossmse,128x128x64,3,320,gelu,adam,mse,0.01,0.1,0.0,32,0.0,,,,25.506571345443625,0.9576037651910693,25.490580799862045,0.015990545581580307,2.0,24.470865600394774,26.816649697983202,1.7992968559265137
