short_id,config_id,arch_str,depth,width_sum,activation,optimizer,loss_fn,lr,weight_decay,dropout,batch_size,input_noise,momentum,nesterov,alpha,mean_mee,std_mee,mean_train,gen_gap,mean_epochs,min_mee,max_mee,elapsed_sec
C0121,128x128x64_selu_adamw_lr0.01_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,adamw,mse,0.01,0.0001,0.0,32,0.0,,,,21.603328297104234,0.9762316411520375,18.369074348371175,3.234253948733059,44.8,20.591872008158617,22.97956616844573,7.183777332305908
C0037,128x128x64_selu_adam_lr0.001_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,adam,mse,0.001,0.0001,0.0,32,0.0,,,,21.60650976523765,0.5515559355726236,18.93103881198551,2.675470953252141,76.8,20.778790999180462,22.323858250342614,10.135772228240967
C0117,128x128x64_selu_adamw_lr0.003_wd0.0001_do0_bs32_ns0_lossmee,128x128x64,3,320,selu,adamw,mee,0.003,0.0001,0.0,32,0.0,,,,21.614080482162972,0.7604084343256201,17.5930336366178,4.021046845545172,48.8,20.785844896229673,22.44746819664846,8.111065149307251
C0212,128x128x64_elu_nadam_lr0.01_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,elu,nadam,huber,0.01,0.0001,0.0,32,0.0,,,,21.616579319362977,0.5918985206758338,17.24980295207044,4.3667763672925375,37.6,20.888658977974693,22.271642314111496,6.676788568496704
C0333,256x128x64_selu_adam_lr0.003_wd0.0001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,adam,mee,0.003,0.0001,0.0,32,0.0,,,,21.616740348293916,1.1428097346975599,17.72829409499671,3.8884462532972073,46.2,19.781131990578103,22.696975283812737,10.050080299377441
C0196,128x128x64_selu_nadam_lr0.01_wd0.001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,nadam,mse,0.01,0.001,0.0,32,0.0,,,,21.621736204647476,0.7179480023271552,19.459993599998107,2.161742604649369,38.6,20.716746194527445,22.665291843364137,6.961406469345093
C0336,256x128x64_selu_adam_lr0.003_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,adam,mee,0.003,0.001,0.0,32,0.0,,,,21.621985118084194,1.2016988965632045,17.304882571342667,4.317102546741527,52.6,19.723199088289412,22.675500142128715,11.07751202583313
C0400,256x128x64_selu_adamw_lr0.001_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,selu,adamw,mse,0.001,0.001,0.0,32,0.0,,,,21.62238871187559,0.568634725998335,19.018006903321343,2.6043818085542476,70.8,20.956014994076703,22.315223950442284,12.186105012893677
C0221,128x128x64_relu_radam_lr0.001_wd0.001_do0_bs32_ns0_losshuber,128x128x64,3,320,relu,radam,huber,0.001,0.001,0.0,32,0.0,,,,21.622955777490155,0.528970738790075,17.933860097307807,3.689095680182348,110.8,20.828489071699497,22.275391118604894,16.680606365203857
C0510,256x128x64_relu_radam_lr0.001_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,relu,radam,mee,0.001,0.001,0.0,32,0.0,,,,21.624355710969,0.5545486211865609,16.892049852630798,4.732305858338201,82.0,20.84188777937127,22.258588337623774,17.84495186805725
C0404,256x128x64_selu_adamw_lr0.003_wd0.0001_do0_bs32_ns0_losshuber,256x128x64,3,448,selu,adamw,huber,0.003,0.0001,0.0,32,0.0,,,,21.625974024783414,0.6586367684793916,17.8658889617836,3.7600850629998135,45.2,20.804709263695095,22.30589732573116,9.40301775932312
C0550,256x128x64_selu_radam_lr0.003_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,selu,radam,mse,0.003,0.001,0.0,32,0.0,,,,21.628349933166493,1.4649916796903224,19.085580185070604,2.542769748095889,75.8,19.957636199814537,23.97677683981771,16.145092010498047
C0049,128x128x64_selu_adam_lr0.01_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,adam,mse,0.01,0.0001,0.0,32,0.0,,,,21.62877769342542,0.9695700473912834,18.50257927396415,3.126198419461268,43.0,20.68116839155485,22.982947582482737,6.687621593475342
C0137,128x128x64_elu_adamw_lr0.003_wd0.001_do0_bs32_ns0_losshuber,128x128x64,3,320,elu,adamw,huber,0.003,0.001,0.0,32,0.0,,,,21.63032717246539,0.8153905892081679,17.761644648687557,3.8686825237778315,49.4,20.63946604665581,22.857762760334175,7.564492702484131
C0555,256x128x64_selu_radam_lr0.01_wd0.0001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,radam,mee,0.01,0.0001,0.0,32,0.0,,,,21.634368637670907,0.6240267996954296,18.15266635983603,3.481702277834877,50.0,20.98897195436708,22.419857436106007,12.528064012527466
C0134,128x128x64_elu_adamw_lr0.003_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,elu,adamw,huber,0.003,0.0001,0.0,32,0.0,,,,21.640653755432094,0.8131197132801014,18.12306744579531,3.5175863096367834,45.4,20.647997764015418,22.863306954651584,6.929569482803345
C0284,128x128x64_elu_radam_lr0.01_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,elu,radam,huber,0.01,0.0001,0.0,32,0.0,,,,21.64577688509828,1.0324926961568042,17.89814313177952,3.747633753318759,55.0,20.37233356916059,23.09489355444157,9.382167100906372
C0558,256x128x64_selu_radam_lr0.01_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,radam,mee,0.01,0.001,0.0,32,0.0,,,,21.646692319902105,0.5426886832971721,19.52778105555077,2.118911264351336,40.0,21.015855185505494,22.438894516159657,10.524715185165405
C0480,256x128x64_selu_nadam_lr0.003_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,nadam,mee,0.003,0.001,0.0,32,0.0,,,,21.647734422053787,0.7582704985774493,18.780066112796256,2.8676683092575317,43.6,20.441804824227933,22.202207888570843,10.08774209022522
C0489,256x128x64_elu_nadam_lr0.001_wd0.0001_do0_bs32_ns0_lossmee,256x128x64,3,448,elu,nadam,mee,0.001,0.0001,0.0,32,0.0,,,,21.648459735487663,0.938232282146888,18.06121920265061,3.587240532837054,71.8,20.63757465530286,22.930695423416388,14.975439548492432
C0219,128x128x64_relu_radam_lr0.001_wd0.0001_do0_bs32_ns0_lossmee,128x128x64,3,320,relu,radam,mee,0.001,0.0001,0.0,32,0.0,,,,21.649806220528745,0.6162862658136117,17.000265739306094,4.649540481222651,95.4,20.83144350053299,22.388176129260764,15.214483737945557
C0427,256x128x64_elu_adamw_lr0.01_wd0.0001_do0_bs32_ns0_lossmse,256x128x64,3,448,elu,adamw,mse,0.01,0.0001,0.0,32,0.0,,,,21.653021782391313,0.634091099517212,18.52863194998547,3.124389832405843,38.4,21.084345598100647,22.66213155118955,8.597126483917236
C0398,256x128x64_selu_adamw_lr0.001_wd0.0001_do0_bs32_ns0_losshuber,256x128x64,3,448,selu,adamw,huber,0.001,0.0001,0.0,32,0.0,,,,21.65565158379191,1.1645799082823607,18.23183228469411,3.4238192990978007,81.2,20.342668771525013,23.49387757428502,14.656358242034912
C0430,256x128x64_elu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,elu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,21.655664409205333,0.6366157954597423,18.545520792032608,3.1101436171727244,38.4,21.094438545195445,22.665869037253564,8.455881834030151
C0207,128x128x64_elu_nadam_lr0.003_wd0.0001_do0_bs32_ns0_lossmee,128x128x64,3,320,elu,nadam,mee,0.003,0.0001,0.0,32,0.0,,,,21.659023275794134,0.8625070513227865,17.3313437855826,4.327679490211533,48.4,20.507826689634715,22.902263003388594,9.041893005371094
C0347,256x128x64_elu_adam_lr0.001_wd0.001_do0_bs32_ns0_losshuber,256x128x64,3,448,elu,adam,huber,0.001,0.001,0.0,32,0.0,,,,21.659093237515993,1.1056636236902257,18.907995655797766,2.751097581718227,71.4,20.67435149404688,23.476287989256946,13.071507692337036
C0357,256x128x64_elu_adam_lr0.01_wd0.0001_do0_bs32_ns0_lossmee,256x128x64,3,448,elu,adam,mee,0.01,0.0001,0.0,32,0.0,,,,21.659590914095787,0.3390712984507117,17.123173510128122,4.536417403967665,35.4,21.26453325732666,21.986224068755806,8.463836193084717
C0205,128x128x64_elu_nadam_lr0.003_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,elu,nadam,mse,0.003,0.0001,0.0,32,0.0,,,,21.659763108720743,0.7883498934129661,18.84087145608603,2.8188916526347114,46.6,20.714097029995134,22.88258372334867,8.2618088722229
C0408,256x128x64_selu_adamw_lr0.003_wd0.001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,adamw,mee,0.003,0.001,0.0,32,0.0,,,,21.662250070290657,1.0711505714507479,17.742423984110733,3.919826086179924,46.6,20.143916353418668,22.493026277455623,10.042360305786133
C0282,128x128x64_elu_radam_lr0.003_wd0.001_do0_bs32_ns0_lossmee,128x128x64,3,320,elu,radam,mee,0.003,0.001,0.0,32,0.0,,,,21.66432483432621,0.7971992021012689,18.40802235765263,3.2563024766735786,83.2,20.45954376696187,22.449959084398973,14.2066011428833
C0545,256x128x64_selu_radam_lr0.001_wd0.001_do0_bs32_ns0_losshuber,256x128x64,3,448,selu,radam,huber,0.001,0.001,0.0,32,0.0,,,,21.67041577161362,0.41058963920452773,19.062873912444594,2.607541859169025,122.8,21.263857059663007,22.1453571293144,23.712781190872192
C0326,256x128x64_selu_adam_lr0.001_wd0.0001_do0_bs32_ns0_losshuber,256x128x64,3,448,selu,adam,huber,0.001,0.0001,0.0,32,0.0,,,,21.67121881916763,1.0390469219330414,18.305603050362958,3.3656157688046733,84.0,20.908736680236586,23.480434857996023,15.214559555053711
C0259,128x128x64_selu_radam_lr0.003_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,radam,mse,0.003,0.0001,0.0,32,0.0,,,,21.675271909793885,0.5173879938260875,19.000312368179124,2.6749595416147613,83.8,21.018822169549185,22.073149202120742,17.44266939163208
C0072,128x128x64_elu_adam_lr0.01_wd0.001_do0_bs32_ns0_lossmee,128x128x64,3,320,elu,adam,mee,0.01,0.001,0.0,32,0.0,,,,21.679839029938147,0.8135614853942452,17.734477511082382,3.9453615188557656,38.6,20.723681885417403,22.50957497226941,7.210053443908691
C0111,128x128x64_selu_adamw_lr0.001_wd0.0001_do0_bs32_ns0_lossmee,128x128x64,3,320,selu,adamw,mee,0.001,0.0001,0.0,32,0.0,,,,21.680404542229702,0.8151337036661223,18.207070917281726,3.4733336249479763,83.2,20.816411605668524,22.974610343721263,11.68413519859314
C0412,256x128x64_selu_adamw_lr0.01_wd0.001_do0_bs32_ns0_lossmse,256x128x64,3,448,selu,adamw,mse,0.01,0.001,0.0,32,0.0,,,,21.681310451664167,0.7755533950199066,17.27268559316839,4.408624858495777,51.6,20.483612137653875,22.413974381614103,10.299543380737305
C0222,128x128x64_relu_radam_lr0.001_wd0.001_do0_bs32_ns0_lossmee,128x128x64,3,320,relu,radam,mee,0.001,0.001,0.0,32,0.0,,,,21.694802464787507,0.6129084938213938,17.595442722723384,4.099359742064124,88.2,20.728824846195725,22.28117148015636,15.197169065475464
C0566,256x128x64_elu_radam_lr0.003_wd0.0001_do0_bs32_ns0_losshuber,256x128x64,3,448,elu,radam,huber,0.003,0.0001,0.0,32,0.0,,,,21.698861993164485,0.6221472684661932,18.68361117640154,3.0152508167629435,63.4,20.89275706143847,22.398610558645025,13.967544794082642
C0218,128x128x64_relu_radam_lr0.001_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,relu,radam,huber,0.001,0.0001,0.0,32,0.0,,,,21.701948500152568,0.49134375784978573,17.19783837388371,4.504110126268859,93.8,21.013995234259742,22.333014531444764,14.02953839302063
C0288,128x128x64_elu_radam_lr0.01_wd0.001_do0_bs32_ns0_lossmee,128x128x64,3,320,elu,radam,mee,0.01,0.001,0.0,32,0.0,,,,21.702824114767157,1.0497408353126314,18.42416795803401,3.278656156733149,52.8,20.371551932759036,23.131972334596092,17.49306321144104
C0043,128x128x64_selu_adam_lr0.003_wd0.0001_do0_bs32_ns0_lossmse,128x128x64,3,320,selu,adam,mse,0.003,0.0001,0.0,32,0.0,,,,21.703800187622228,0.9568336852366415,18.946919833747568,2.75688035387466,53.8,20.520506292196952,22.644493968787685,7.637712717056274
C0123,128x128x64_selu_adamw_lr0.01_wd0.0001_do0_bs32_ns0_lossmee,128x128x64,3,320,selu,adamw,mee,0.01,0.0001,0.0,32,0.0,,,,21.70587886706946,0.69616181474633,18.732037740198194,2.973841126871264,36.4,20.95345393681925,22.5195798458359,6.751209020614624
C0050,128x128x64_selu_adam_lr0.01_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,selu,adam,huber,0.01,0.0001,0.0,32,0.0,,,,21.70609823552761,0.9626513761057566,19.423194255553746,2.282903979973863,28.6,20.551221612674695,22.899546191988765,5.144683122634888
C0048,128x128x64_selu_adam_lr0.003_wd0.001_do0_bs32_ns0_lossmee,128x128x64,3,320,selu,adam,mee,0.003,0.001,0.0,32,0.0,,,,21.706331482548734,0.747920727723897,18.82429287466207,2.8820386078866633,43.0,20.912645440234247,22.601108646980855,7.246227264404297
C0337,256x128x64_selu_adam_lr0.01_wd0.0001_do0_bs32_ns0_lossmse,256x128x64,3,448,selu,adam,mse,0.01,0.0001,0.0,32,0.0,,,,21.70702621963819,0.7217687903266428,17.34298725695384,4.364038962684351,53.0,20.57637931812339,22.38775643418355,10.550034284591675
C0541,256x128x64_selu_radam_lr0.001_wd0.0001_do0_bs32_ns0_lossmse,256x128x64,3,448,selu,radam,mse,0.001,0.0001,0.0,32,0.0,,,,21.71324471727736,0.37490851849995555,19.255055508114935,2.4581892091624233,114.0,21.23103442346137,22.239394841885655,22.43038296699524
C0405,256x128x64_selu_adamw_lr0.003_wd0.0001_do0_bs32_ns0_lossmee,256x128x64,3,448,selu,adamw,mee,0.003,0.0001,0.0,32,0.0,,,,21.71534298779088,1.206202276485545,17.773243959929808,3.9420990278610724,44.8,20.11304970765596,22.774244390116774,9.847511768341064
C0485,256x128x64_selu_nadam_lr0.01_wd0.001_do0_bs32_ns0_losshuber,256x128x64,3,448,selu,nadam,huber,0.01,0.001,0.0,32,0.0,,,,21.725768136976534,0.31071875860259174,20.38725099850969,1.3385171384668446,29.4,21.367578254119156,22.12280495897739,6.250401735305786
C0068,128x128x64_elu_adam_lr0.01_wd0.0001_do0_bs32_ns0_losshuber,128x128x64,3,320,elu,adam,huber,0.01,0.0001,0.0,32,0.0,,,,21.729237920888448,0.47087243514812266,18.895658840620865,2.833579080267583,26.0,21.210695445678276,22.404634006911696,5.4069108963012695
